room_category,normalized_category,raw_category,product_name,product_id,width_cm,depth_cm,height_cm,material,image_path,raw_dimension_text,reason
Kitchen 2,cabinet,Kitchen Cabinets,Kitchen Cabinets,70205526,81,90,6,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Kitchen 2/Kitchen 2/Kitchen Appliances/Kitchen Cabinets/70205526.jpg,Package Number: 1 Length: 90 cm Width: 81 cm Height: 6 cm Diameter: Net Weight: 16.86 kg Gross Weight: 18.00 kg Gross Volume: 45.4 l,package_dimension
Kitchen 2,cabinet,Kitchen Cabinets,Kitchen Cabinets,70205531,45,83,6,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Kitchen 2/Kitchen 2/Kitchen Appliances/Kitchen Cabinets/70205531.jpg,Package Number: 1 Length: 83 cm Width: 45 cm Height: 6 cm Diameter: Net Weight: 12.02 kg Gross Weight: 12.50 kg Gross Volume: 23.3 l,package_dimension
Kitchen 2,cabinet,Kitchen Cabinets,Kitchen Cabinets,70205545,62,83,6,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Kitchen 2/Kitchen 2/Kitchen Appliances/Kitchen Cabinets/70205545.jpg,Package Number: 1 Length: 83 cm Width: 62 cm Height: 6 cm Diameter: Net Weight: 11.06 kg Gross Weight: 12.50 kg Gross Volume: 31.5 l,package_dimension
Kitchen 2,cabinet,Kitchen Cabinets,Kitchen Cabinets,70205550,41,65,8,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Kitchen 2/Kitchen 2/Kitchen Appliances/Kitchen Cabinets/70205550.jpg,Package Number: 1 Length: 65 cm Width: 41 cm Height: 8 cm Diameter: Net Weight: 9.03 kg Gross Weight: 9.73 kg Gross Volume: 21.1 l,package_dimension
Kitchen 2,cabinet,Kitchen Cabinets,Kitchen Cabinets,70205625,61,90,7,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Kitchen 2/Kitchen 2/Kitchen Appliances/Kitchen Cabinets/70205625.jpg,Package Number: 1 Length: 90 cm Width: 61 cm Height: 7 cm Diameter: Net Weight: 19.00 kg Gross Weight: 19.66 kg Gross Volume: 36.3 l,package_dimension
Kitchen 2,cabinet,Kitchen Cabinets,Kitchen Cabinets,70205630,60,90,6,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Kitchen 2/Kitchen 2/Kitchen Appliances/Kitchen Cabinets/70205630.jpg,Package Number: 1 Length: 90 cm Width: 60 cm Height: 6 cm Diameter: Net Weight: 15.04 kg Gross Weight: 15.83 kg Gross Volume: 33.5 l,package_dimension
Kitchen 2,cabinet,Kitchen Cabinets,Kitchen Cabinets,70212560,40,212,7,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Kitchen 2/Kitchen 2/Kitchen Appliances/Kitchen Cabinets/70212560.jpg,Package Number: 1 Length: 212 cm Width: 40 cm Height: 7 cm Diameter: Net Weight: 29.38 kg Gross Weight: 30.50 kg Gross Volume: 57.6 l,package_dimension
Kitchen 2,cabinet,Kitchen Cabinets,Kitchen Cabinets,70215281,,66.5,100,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Kitchen 2/Kitchen 2/Kitchen Appliances/Kitchen Cabinets/70215281.jpg,"Depth without suspension rail: 66.5 cm Depth with suspension rail: 67.5 cm System, depth: 37.0 cm Height: 100.0 cm",missing_dimension
Kitchen 2,cabinet,Kitchen Cabinets,Kitchen Cabinets,70215281,66,107,8,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Kitchen 2/Kitchen 2/Kitchen Appliances/Kitchen Cabinets/70215281.jpg,Package Number: 1 Length: 107 cm Width: 66 cm Height: 8 cm Diameter: Net Weight: 24.84 kg Gross Weight: 26.00 kg Gross Volume: 59.3 l,package_dimension
Kitchen 2,cabinet,Kitchen Cabinets,Kitchen Cabinets,70256177,43,,9.5,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Kitchen 2/Kitchen 2/Kitchen Appliances/Kitchen Cabinets/70256177.jpg,Width: 43.0 cm Height: 9.5 cm,missing_dimension
Kitchen 2,cabinet,Kitchen Cabinets,Kitchen Cabinets,70256177,10,44,2,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Kitchen 2/Kitchen 2/Kitchen Appliances/Kitchen Cabinets/70256177.jpg,Package Number: 1 Length: 44 cm Width: 10 cm Height: 2 cm Diameter: Net Weight: 0.31 kg Gross Weight: 0.35 kg Gross Volume: 0.6 l,package_dimension
Kitchen 2,cabinet,Kitchen Cabinets,Kitchen Cabinets,70417298,44,82,7,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Kitchen 2/Kitchen 2/Kitchen Appliances/Kitchen Cabinets/70417298.jpg,Package Number: 1 Length: 82 cm Width: 44 cm Height: 7 cm Diameter: Net Weight: 10.12 kg Gross Weight: 10.70 kg Gross Volume: 23.6 l,package_dimension
Kitchen 2,cabinet,Kitchen Cabinets,Kitchen Cabinets,80205535,62,83,6,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/Kitchen 2/Kitchen 2/Kitchen Appliances/Kitchen Cabinets/80205535.jpg,Package Number: 1 Length: 83 cm Width: 62 cm Height: 6 cm Diameter: Net Weight: 11.86 kg Gross Weight: 12.70 kg Gross Volume: 31.5 l,package_dimension
