room_category,normalized_category,raw_category,product_name,product_id,width_cm,depth_cm,height_cm,material,image_path,raw_dimension_text
HomeOffice,desk,DeskCombinations,Deskcombinations,79213579,73,148,71,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/HomeOffice/HomeOffice/Desks Table and Legs/DeskCombinations/79213579.jpg,Length: 148 cm Width: 73 cm Height: 71 cm Max. load: 50 kg
HomeOffice,desk,DeskCombinations,Deskcombinations,49213585,73,148,71,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/HomeOffice/HomeOffice/Desks Table and Legs/DeskCombinations/49213585.jpg,Length: 148 cm Width: 73 cm Height: 71 cm Max. load: 50 kg
HomeOffice,desk,DeskCombinations,Deskcombinations,09213686,73,148,71,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/HomeOffice/HomeOffice/Desks Table and Legs/DeskCombinations/09213686.jpg,Length: 148 cm Width: 73 cm Height: 71 cm Max. load: 50 kg
HomeOffice,desk,DeskCombinations,Deskcombinations,59213839,60,120,73,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/HomeOffice/HomeOffice/Desks Table and Legs/DeskCombinations/59213839.jpg,Length: 120 cm Width: 60 cm Height: 73 cm Max. load: 50 kg
HomeOffice,desk,DeskCombinations,Deskcombinations,79213895,75,150,73,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/HomeOffice/HomeOffice/Desks Table and Legs/DeskCombinations/79213895.jpg,Length: 150 cm Width: 75 cm Height: 73 cm Max. load: 50 kg
HomeOffice,desk,DeskCombinations,Deskcombinations,69214145,60,240,73,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/HomeOffice/HomeOffice/Desks Table and Legs/DeskCombinations/69214145.jpg,Length: 240 cm Width: 60 cm Height: 73 cm Max. load: 50 kg
HomeOffice,desk,DeskCombinations,Deskcombinations,09214148,75,300,73,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/HomeOffice/HomeOffice/Desks Table and Legs/DeskCombinations/09214148.jpg,Length: 300 cm Width: 75 cm Height: 73 cm Max. load: 50 kg
HomeOffice,desk,DeskCombinations,Deskcombinations,09213912,60,120,73,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/HomeOffice/HomeOffice/Desks Table and Legs/DeskCombinations/09213912.jpg,Length: 120 cm Width: 60 cm Height: 73 cm Max. load: 50 kg
HomeOffice,desk,DeskCombinations,Deskcombinations,39213915,75,150,73,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/HomeOffice/HomeOffice/Desks Table and Legs/DeskCombinations/39213915.jpg,Length: 150 cm Width: 75 cm Height: 73 cm Max. load: 50 kg
HomeOffice,desk,DeskCombinations,Deskcombinations,59213938,60,120,73,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/HomeOffice/HomeOffice/Desks Table and Legs/DeskCombinations/59213938.jpg,Length: 120 cm Width: 60 cm Height: 73 cm Max. load: 50 kg
HomeOffice,desk,DeskCombinations,Deskcombinations,99213941,75,150,73,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/HomeOffice/HomeOffice/Desks Table and Legs/DeskCombinations/99213941.jpg,Length: 150 cm Width: 75 cm Height: 73 cm Max. load: 50 kg
HomeOffice,desk,DeskCombinations,Deskcombinations,39932699,75,150,74,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/HomeOffice/HomeOffice/Desks Table and Legs/DeskCombinations/39932699.jpg,Length: 150 cm Width: 75 cm Height: 74 cm
HomeOffice,desk,DeskCombinations,Deskcombinations,79932697,75,150,74,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/HomeOffice/HomeOffice/Desks Table and Legs/DeskCombinations/79932697.jpg,Length: 150 cm Width: 75 cm Height: 74 cm
HomeOffice,desk,DeskCombinations,Deskcombinations,89932625,75,150,74,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/HomeOffice/HomeOffice/Desks Table and Legs/DeskCombinations/89932625.jpg,Length: 150 cm Width: 75 cm Height: 74 cm Max. load: 50 kg
HomeOffice,desk,DeskCombinations,Deskcombinations,69932669,75,150,74,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/HomeOffice/HomeOffice/Desks Table and Legs/DeskCombinations/69932669.jpg,Length: 150 cm Width: 75 cm Height: 74 cm
HomeOffice,desk,DeskCombinations,Deskcombinations,59932698,60,200,74,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/HomeOffice/HomeOffice/Desks Table and Legs/DeskCombinations/59932698.jpg,Length: 200 cm Width: 60 cm Height: 74 cm
HomeOffice,desk,DeskCombinations,Deskcombinations,99932696,60,200,74,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/HomeOffice/HomeOffice/Desks Table and Legs/DeskCombinations/99932696.jpg,Length: 200 cm Width: 60 cm Height: 74 cm
HomeOffice,desk,DeskCombinations,Deskcombinations,49001965,60,200,74,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/HomeOffice/HomeOffice/Desks Table and Legs/DeskCombinations/49001965.jpg,Length: 200 cm Width: 60 cm Height: 74 cm
HomeOffice,desk,DeskCombinations,Deskcombinations,69929643,60,200,74,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/HomeOffice/HomeOffice/Desks Table and Legs/DeskCombinations/69929643.jpg,Length: 200 cm Width: 60 cm Height: 74 cm
HomeOffice,desk,DeskCombinations,Deskcombinations,99933342,60,120,74,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/HomeOffice/HomeOffice/Desks Table and Legs/DeskCombinations/99933342.jpg,Length: 120 cm Width: 60 cm Height: 74 cm
HomeOffice,desk,DeskCombinations,Deskcombinations,39133612,60,200,74,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/HomeOffice/HomeOffice/Desks Table and Legs/DeskCombinations/39133612.jpg,Length: 200 cm Width: 60 cm Height: 74 cm
HomeOffice,desk,DeskCombinations,Deskcombinations,99133614,60,200,74,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/HomeOffice/HomeOffice/Desks Table and Legs/DeskCombinations/99133614.jpg,Length: 200 cm Width: 60 cm Height: 74 cm
HomeOffice,desk,DeskCombinations,Deskcombinations,29133603,60,120,74,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/HomeOffice/HomeOffice/Desks Table and Legs/DeskCombinations/29133603.jpg,Length: 120 cm Width: 60 cm Height: 74 cm Max. load: 50 kg
HomeOffice,desk,DeskCombinations,Deskcombinations,69133601,60,120,74,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/HomeOffice/HomeOffice/Desks Table and Legs/DeskCombinations/69133601.jpg,Length: 120 cm Width: 60 cm Height: 74 cm Max. load: 50 kg
HomeOffice,desk,DeskCombinations,Deskcombinations,19133608,75,150,74,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/HomeOffice/HomeOffice/Desks Table and Legs/DeskCombinations/19133608.jpg,Length: 150 cm Width: 75 cm Height: 74 cm
HomeOffice,desk,DeskCombinations,Deskcombinations,59133606,75,150,74,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/HomeOffice/HomeOffice/Desks Table and Legs/DeskCombinations/59133606.jpg,Length: 150 cm Width: 75 cm Height: 74 cm
HomeOffice,desk,DeskCombinations,Deskcombinations,29133599,60,100,74,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/HomeOffice/HomeOffice/Desks Table and Legs/DeskCombinations/29133599.jpg,Length: 100 cm Width: 60 cm Height: 74 cm Max. load: 50 kg
HomeOffice,desk,DeskCombinations,Deskcombinations,69133597,60,100,74,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/HomeOffice/HomeOffice/Desks Table and Legs/DeskCombinations/69133597.jpg,Length: 100 cm Width: 60 cm Height: 74 cm Max. load: 50 kg
HomeOffice,desk,DeskCombinations,Deskcombinations,99214295,60,120,74,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/HomeOffice/HomeOffice/Desks Table and Legs/DeskCombinations/99214295.jpg,Length: 120 cm Width: 60 cm Height: 74 cm
HomeOffice,desk,DeskCombinations,Deskcombinations,99214304,60,120,74,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/HomeOffice/HomeOffice/Desks Table and Legs/DeskCombinations/99214304.jpg,Length: 120 cm Width: 60 cm Height: 74 cm
HomeOffice,desk,DeskCombinations,Deskcombinations,49047119,60,120,74,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/HomeOffice/HomeOffice/Desks Table and Legs/DeskCombinations/49047119.jpg,Length: 120 cm Width: 60 cm Height: 74 cm
HomeOffice,desk,DeskCombinations,Deskcombinations,39214298,60,120,74,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/HomeOffice/HomeOffice/Desks Table and Legs/DeskCombinations/39214298.jpg,Length: 120 cm Width: 60 cm Height: 74 cm
HomeOffice,desk,DeskCombinations,Deskcombinations,59214301,60,120,74,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/HomeOffice/HomeOffice/Desks Table and Legs/DeskCombinations/59214301.jpg,Length: 120 cm Width: 60 cm Height: 74 cm
HomeOffice,desk,DeskCombinations,Deskcombinations,69214292,60,120,74,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/HomeOffice/HomeOffice/Desks Table and Legs/DeskCombinations/69214292.jpg,Length: 120 cm Width: 60 cm Height: 74 cm
HomeOffice,desk,DeskCombinations,Deskcombinations,09217496,75,150,74,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/HomeOffice/HomeOffice/Desks Table and Legs/DeskCombinations/09217496.jpg,Length: 150 cm Width: 75 cm Height: 74 cm Max. load: 50 kg
HomeOffice,desk,DeskCombinations,Deskcombinations,29217495,75,150,74,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/HomeOffice/HomeOffice/Desks Table and Legs/DeskCombinations/29217495.jpg,Length: 150 cm Width: 75 cm Height: 74 cm Max. load: 50 kg
HomeOffice,desk,DeskCombinations,Deskcombinations,69222616,75,150,74,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/HomeOffice/HomeOffice/Desks Table and Legs/DeskCombinations/69222616.jpg,Length: 150 cm Width: 75 cm Height: 74 cm Max. load: 50 kg
HomeOffice,desk,DeskCombinations,Deskcombinations,89047259,75,150,73,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/HomeOffice/HomeOffice/Desks Table and Legs/DeskCombinations/89047259.jpg,Length: 150 cm Width: 75 cm Height: 73 cm Max. load: 50 kg
HomeOffice,desk,DeskCombinations,Deskcombinations,89217505,75,150,73,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/HomeOffice/HomeOffice/Desks Table and Legs/DeskCombinations/89217505.jpg,Length: 150 cm Width: 75 cm Height: 73 cm Max. load: 50 kg
HomeOffice,desk,DeskCombinations,Deskcombinations,99214163,60,120,74,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/HomeOffice/HomeOffice/Desks Table and Legs/DeskCombinations/99214163.jpg,Length: 120 cm Width: 60 cm Height: 74 cm Max. load: 50 kg
HomeOffice,desk,DeskCombinations,Deskcombinations,99214196,60,120,74,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/HomeOffice/HomeOffice/Desks Table and Legs/DeskCombinations/99214196.jpg,Length: 120 cm Width: 60 cm Height: 74 cm Max. load: 50 kg
HomeOffice,desk,DeskCombinations,Deskcombinations,09214153,60,120,74,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/HomeOffice/HomeOffice/Desks Table and Legs/DeskCombinations/09214153.jpg,Length: 120 cm Width: 60 cm Height: 74 cm Max. load: 50 kg
HomeOffice,desk,DeskCombinations,Deskcombinations,09214172,60,120,74,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/HomeOffice/HomeOffice/Desks Table and Legs/DeskCombinations/09214172.jpg,Length: 120 cm Width: 60 cm Height: 74 cm Max. load: 50 kg
HomeOffice,desk,DeskCombinations,Deskcombinations,09214191,60,120,74,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/HomeOffice/HomeOffice/Desks Table and Legs/DeskCombinations/09214191.jpg,Length: 120 cm Width: 60 cm Height: 74 cm Max. load: 50 kg
HomeOffice,desk,DeskCombinations,Deskcombinations,19214181,60,120,74,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/HomeOffice/HomeOffice/Desks Table and Legs/DeskCombinations/19214181.jpg,Length: 120 cm Width: 60 cm Height: 74 cm Max. load: 50 kg
HomeOffice,desk,DeskCombinations,Deskcombinations,29214166,60,120,74,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/HomeOffice/HomeOffice/Desks Table and Legs/DeskCombinations/29214166.jpg,Length: 120 cm Width: 60 cm Height: 74 cm Max. load: 50 kg
HomeOffice,desk,DeskCombinations,Deskcombinations,39214156,60,120,74,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/HomeOffice/HomeOffice/Desks Table and Legs/DeskCombinations/39214156.jpg,Length: 120 cm Width: 60 cm Height: 74 cm Max. load: 50 kg
HomeOffice,desk,DeskCombinations,Deskcombinations,39214175,60,120,74,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/HomeOffice/HomeOffice/Desks Table and Legs/DeskCombinations/39214175.jpg,Length: 120 cm Width: 60 cm Height: 74 cm Max. load: 50 kg
HomeOffice,desk,DeskCombinations,Deskcombinations,39214180,60,120,74,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/HomeOffice/HomeOffice/Desks Table and Legs/DeskCombinations/39214180.jpg,Length: 120 cm Width: 60 cm Height: 74 cm Max. load: 50 kg
HomeOffice,desk,DeskCombinations,Deskcombinations,59214160,60,120,74,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/HomeOffice/HomeOffice/Desks Table and Legs/DeskCombinations/59214160.jpg,Length: 120 cm Width: 60 cm Height: 74 cm Max. load: 50 kg
HomeOffice,desk,DeskCombinations,Deskcombinations,59214184,60,120,74,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/HomeOffice/HomeOffice/Desks Table and Legs/DeskCombinations/59214184.jpg,Length: 120 cm Width: 60 cm Height: 74 cm Max. load: 50 kg
HomeOffice,desk,DeskCombinations,Deskcombinations,69214193,60,120,74,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/HomeOffice/HomeOffice/Desks Table and Legs/DeskCombinations/69214193.jpg,Length: 120 cm Width: 60 cm Height: 74 cm Max. load: 50 kg
HomeOffice,desk,DeskCombinations,Deskcombinations,79214159,60,120,74,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/HomeOffice/HomeOffice/Desks Table and Legs/DeskCombinations/79214159.jpg,Length: 120 cm Width: 60 cm Height: 74 cm Max. load: 50 kg
HomeOffice,desk,DeskCombinations,Deskcombinations,79214197,60,120,74,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/HomeOffice/HomeOffice/Desks Table and Legs/DeskCombinations/79214197.jpg,Length: 120 cm Width: 60 cm Height: 74 cm Max. load: 50 kg
HomeOffice,desk,DeskCombinations,Deskcombinations,89214187,60,120,74,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/HomeOffice/HomeOffice/Desks Table and Legs/DeskCombinations/89214187.jpg,Length: 120 cm Width: 60 cm Height: 74 cm Max. load: 50 kg
HomeOffice,desk,DeskCombinations,Deskcombinations,99214337,75,150,74,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/HomeOffice/HomeOffice/Desks Table and Legs/DeskCombinations/99214337.jpg,Length: 150 cm Width: 75 cm Height: 74 cm Max. load: 50 kg
HomeOffice,desk,DeskCombinations,Deskcombinations,09214332,75,150,74,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/HomeOffice/HomeOffice/Desks Table and Legs/DeskCombinations/09214332.jpg,Length: 150 cm Width: 75 cm Height: 74 cm Max. load: 50 kg
HomeOffice,desk,DeskCombinations,Deskcombinations,19214322,75,150,74,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/HomeOffice/HomeOffice/Desks Table and Legs/DeskCombinations/19214322.jpg,Length: 150 cm Width: 75 cm Height: 74 cm Max. load: 50 kg
HomeOffice,desk,DeskCombinations,Deskcombinations,19215675,75,150,74,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/HomeOffice/HomeOffice/Desks Table and Legs/DeskCombinations/19215675.jpg,Length: 150 cm Width: 75 cm Height: 74 cm Max. load: 50 kg
HomeOffice,desk,DeskCombinations,Deskcombinations,19215680,75,150,74,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/HomeOffice/HomeOffice/Desks Table and Legs/DeskCombinations/19215680.jpg,Length: 150 cm Width: 75 cm Height: 74 cm Max. load: 50 kg
HomeOffice,desk,DeskCombinations,Deskcombinations,49214325,75,150,74,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/HomeOffice/HomeOffice/Desks Table and Legs/DeskCombinations/49214325.jpg,Length: 150 cm Width: 75 cm Height: 74 cm Max. load: 50 kg
HomeOffice,desk,DeskCombinations,Deskcombinations,59215678,75,150,74,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/HomeOffice/HomeOffice/Desks Table and Legs/DeskCombinations/59215678.jpg,Length: 150 cm Width: 75 cm Height: 74 cm Max. load: 50 kg
HomeOffice,desk,DeskCombinations,Deskcombinations,69214334,75,150,74,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/HomeOffice/HomeOffice/Desks Table and Legs/DeskCombinations/69214334.jpg,Length: 150 cm Width: 75 cm Height: 74 cm Max. load: 50 kg
HomeOffice,desk,DeskCombinations,Deskcombinations,89214328,75,150,74,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/HomeOffice/HomeOffice/Desks Table and Legs/DeskCombinations/89214328.jpg,Length: 150 cm Width: 75 cm Height: 74 cm Max. load: 50 kg
HomeOffice,desk,DeskCombinations,Deskcombinations,89215672,75,150,74,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/HomeOffice/HomeOffice/Desks Table and Legs/DeskCombinations/89215672.jpg,Length: 150 cm Width: 75 cm Height: 74 cm Max. load: 50 kg
HomeOffice,desk,DeskCombinations,Deskcombinations,99214200,60,120,74,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/HomeOffice/HomeOffice/Desks Table and Legs/DeskCombinations/99214200.jpg,Length: 120 cm Width: 60 cm Height: 74 cm
HomeOffice,desk,DeskCombinations,Deskcombinations,09214209,60,120,74,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/HomeOffice/HomeOffice/Desks Table and Legs/DeskCombinations/09214209.jpg,Length: 120 cm Width: 60 cm Height: 74 cm
HomeOffice,desk,DeskCombinations,Deskcombinations,29214213,60,120,74,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/HomeOffice/HomeOffice/Desks Table and Legs/DeskCombinations/29214213.jpg,Length: 120 cm Width: 60 cm Height: 74 cm
HomeOffice,desk,DeskCombinations,Deskcombinations,89214210,60,120,74,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/HomeOffice/HomeOffice/Desks Table and Legs/DeskCombinations/89214210.jpg,Length: 120 cm Width: 60 cm Height: 74 cm
HomeOffice,desk,DeskCombinations,Deskcombinations,89214205,60,120,74,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/HomeOffice/HomeOffice/Desks Table and Legs/DeskCombinations/89214205.jpg,Length: 120 cm Width: 60 cm Height: 74 cm
HomeOffice,desk,DeskCombinations,Deskcombinations,99215681,75,150,74,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/HomeOffice/HomeOffice/Desks Table and Legs/DeskCombinations/99215681.jpg,Length: 150 cm Width: 75 cm Height: 74 cm Max. load: 50 kg
HomeOffice,desk,DeskCombinations,Deskcombinations,39215684,75,150,74,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/HomeOffice/HomeOffice/Desks Table and Legs/DeskCombinations/39215684.jpg,Length: 150 cm Width: 75 cm Height: 74 cm Max. load: 50 kg
HomeOffice,desk,DeskCombinations,Deskcombinations,49215693,75,150,74,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/HomeOffice/HomeOffice/Desks Table and Legs/DeskCombinations/49215693.jpg,Length: 150 cm Width: 75 cm Height: 74 cm Max. load: 50 kg
HomeOffice,desk,DeskCombinations,Deskcombinations,09222252,60,100,74,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/HomeOffice/HomeOffice/Desks Table and Legs/DeskCombinations/09222252.jpg,Length: 100 cm Width: 60 cm Height: 74 cm Max. load: 50 kg
HomeOffice,desk,DeskCombinations,Deskcombinations,99222257,60,120,74,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/HomeOffice/HomeOffice/Desks Table and Legs/DeskCombinations/99222257.jpg,Length: 120 cm Width: 60 cm Height: 74 cm Max. load: 50 kg
HomeOffice,desk,DeskCombinations,Deskcombinations,89222494,60,120,74,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/HomeOffice/HomeOffice/Desks Table and Legs/DeskCombinations/89222494.jpg,Length: 120 cm Width: 60 cm Height: 74 cm Max. load: 50 kg
HomeOffice,desk,DeskCombinations,Deskcombinations,59222264,75,150,74,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/HomeOffice/HomeOffice/Desks Table and Legs/DeskCombinations/59222264.jpg,Length: 150 cm Width: 75 cm Height: 74 cm Max. load: 50 kg
HomeOffice,desk,DeskCombinations,Deskcombinations,29229931,75,155,73,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/HomeOffice/HomeOffice/Desks Table and Legs/DeskCombinations/29229931.jpg,Length: 155 cm Width: 75 cm Height: 73 cm Max. load: 50 kg
HomeOffice,desk,DeskCombinations,Deskcombinations,69229934,60,100,74,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/HomeOffice/HomeOffice/Desks Table and Legs/DeskCombinations/69229934.jpg,Length: 100 cm Width: 60 cm Height: 74 cm Max. load: 50 kg
HomeOffice,desk,DeskCombinations,Deskcombinations,99229937,60,120,74,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/HomeOffice/HomeOffice/Desks Table and Legs/DeskCombinations/99229937.jpg,Length: 120 cm Width: 60 cm Height: 74 cm Max. load: 50 kg
HomeOffice,desk,DeskCombinations,Deskcombinations,39229940,75,150,74,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/HomeOffice/HomeOffice/Desks Table and Legs/DeskCombinations/39229940.jpg,Length: 150 cm Width: 75 cm Height: 74 cm Max. load: 50 kg
HomeOffice,desk,DeskCombinations,Deskcombinations,29047257,60,200,73,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/HomeOffice/HomeOffice/Desks Table and Legs/DeskCombinations/29047257.jpg,Length: 200 cm Width: 60 cm Height: 73 cm Max. load: 50 kg
HomeOffice,table,TableLegas & Table Legas Trestles,Tablelegas & Table Legas Trestles,00225293,46,70,71,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/HomeOffice/HomeOffice/Desks Table and Legs/TableLegas & Table Legas Trestles/00225293.jpg,Width: 46 cm Depth: 70 cm Min. height: 71 cm Max. height: 93 cm Max. load: 50 kg Max. load/shelf: 25 kg
HomeOffice,table,TableLegas & Table Legas Trestles,Tablelegas & Table Legas Trestles,10118971,42,70,70,,/Users/dahoo/home_easy/datasets/IKEA-Dataset/extracted/HomeOffice/HomeOffice/Desks Table and Legs/TableLegas & Table Legas Trestles/10118971.jpg,Width: 42 cm Depth: 70 cm Height: 70 cm Max. load: 50 kg
